Date,Time,Municipality,Temperature,Dew Point,Humidity,Wind Direction,Wind Speed,Wind Gust,Pressure,Precipitation,Condition
06/16/2016,13:41,KINGS,72F,63F,73%,NNE,6mph,0mph,29.76in,0.0in,Cloudy
06/16/2016,14:30,KINGS,75F,57F,53%,VAR,6mph,0mph,29.77in,0.0in,Cloudy
06/16/2016,20:00,KINGS,74F,55F,52%,CALM,0mph,0mph,29.72in,0.0in,Mostly
06/16/2016,15:40,KINGS,70F,58F,65%,SSE,5mph,0mph,29.76in,0.0in,Light
06/16/2016,12:00,KINGS,70F,62F,76%,NE,8mph,0mph,29.77in,0.0in,Light
06/16/2016,8:40,KINGS,69F,65F,87%,NE,5mph,0mph,29.77in,0.1in,Cloudy
06/16/2016,6:55,KINGS,68F,64F,87%,ENE,7mph,0mph,29.76in,0.0in,Cloudy
06/16/2016,13:20,KINGS,72F,63F,73%,NNE,6mph,0mph,29.76in,0.0in,Cloudy
06/16/2016,18:30,KINGS,73F,58F,59%,NE,5mph,0mph,29.71in,0.0in,Cloudy
06/16/2016,17:50,KINGS,73F,56F,55%,CALM,0mph,0mph,29.73in,0.0in,Cloudy
06/16/2016,18:32,KINGS,73F,58F,59%,NE,5mph,0mph,29.71in,0.0in,Cloudy
06/16/2016,0:45,KINGS,71F,58F,63%,NE,5mph,0mph,29.75in,0.0in,Partly
06/16/2016,18:40,KINGS,73F,58F,59%,NE,5mph,0mph,29.71in,0.0in,Cloudy
06/16/2016,11:30,KINGS,71F,63F,75%,ENE,8mph,0mph,29.76in,0.0in,Cloudy
06/16/2016,14:50,KINGS,75F,57F,53%,VAR,6mph,0mph,29.77in,0.0in,Cloudy
06/16/2016,11:38,KINGS,71F,63F,75%,ENE,8mph,0mph,29.76in,0.0in,Cloudy
06/16/2016,20:08,KINGS,74F,55F,52%,CALM,0mph,0mph,29.72in,0.0in,Mostly
06/16/2016,11:40,KINGS,71F,63F,75%,ENE,8mph,0mph,29.76in,0.0in,Cloudy
06/16/2016,14:30,KINGS,75F,57F,53%,VAR,6mph,0mph,29.77in,0.0in,Cloudy
06/16/2016,12:15,KINGS,70F,62F,76%,NE,8mph,0mph,29.77in,0.0in,Light
06/16/2016,11:30,KINGS,71F,63F,75%,ENE,8mph,0mph,29.76in,0.0in,Cloudy
06/16/2016,14:00,KINGS,75F,57F,53%,VAR,6mph,0mph,29.77in,0.0in,Cloudy
06/16/2016,17:30,KINGS,73F,56F,55%,CALM,0mph,0mph,29.73in,0.0in,Cloudy
06/16/2016,12:00,KINGS,70F,62F,76%,NE,8mph,0mph,29.77in,0.0in,Light
06/16/2016,0:00,KINGS,71F,58F,63%,NE,5mph,0mph,29.75in,0.0in,Partly
06/16/2016,8:30,KINGS,69F,65F,87%,NE,5mph,0mph,29.77in,0.1in,Cloudy
06/16/2016,13:19,KINGS,72F,63F,73%,NNE,6mph,0mph,29.76in,0.0in,Cloudy
06/16/2016,7:55,KINGS,70F,65F,84%,SW,5mph,0mph,29.78in,0.0in,Rain
06/16/2016,22:07,KINGS,73F,58F,59%,ENE,6mph,0mph,29.73in,0.0in,Cloudy
06/16/2016,9:00,KINGS,70F,64F,81%,ENE,8mph,0mph,29.77in,0.0in,Cloudy
06/16/2016,13:35,KINGS,72F,63F,73%,NNE,6mph,0mph,29.76in,0.0in,Cloudy
06/16/2016,12:15,KINGS,70F,62F,76%,NE,8mph,0mph,29.77in,0.0in,Light
06/16/2016,16:15,KINGS,72F,58F,61%,CALM,0mph,0mph,29.75in,0.0in,Cloudy
06/16/2016,6:10,KINGS,68F,64F,87%,ENE,7mph,0mph,29.76in,0.0in,Cloudy
06/16/2016,17:29,KINGS,73F,56F,55%,CALM,0mph,0mph,29.73in,0.0in,Cloudy
06/16/2016,22:57,KINGS,73F,58F,59%,ENE,6mph,0mph,29.73in,0.0in,Cloudy
06/16/2016,12:35,KINGS,70F,62F,76%,NE,8mph,0mph,29.77in,0.0in,Light
06/16/2016,4:00,KINGS,74F,62F,66%,CALM,0mph,0mph,29.76in,0.0in,Light
06/16/2016,8:00,KINGS,69F,65F,87%,NE,5mph,0mph,29.77in,0.1in,Cloudy
06/16/2016,19:49,KINGS,74F,57F,55%,ENE,5mph,0mph,29.70in,0.0in,Mostly
06/16/2016,18:40,KINGS,73F,58F,59%,NE,5mph,0mph,29.71in,0.0in,Cloudy
06/16/2016,17:25,KINGS,73F,56F,55%,CALM,0mph,0mph,29.73in,0.0in,Cloudy
Date,Time,Municipality,Temperature,Dew Point,Humidity,Wind Direction,Wind Speed,Wind Gust,Pressure,Precipitation,Condition
06/16/2016,0:00,KINGS,71F,58F,63%,NE,5mph,0mph,29.75in,0.0in,Partly
06/16/2016,16:40,KINGS,72F,58F,61%,CALM,0mph,0mph,29.75in,0.0in,Cloudy
06/16/2016,0:00,KINGS,71F,58F,63%,NE,5mph,0mph,29.75in,0.0in,Partly
06/16/2016,0:30,KINGS,71F,58F,63%,NE,5mph,0mph,29.75in,0.0in,Partly
06/16/2016,18:35,KINGS,73F,58F,59%,NE,5mph,0mph,29.71in,0.0in,Cloudy
06/16/2016,17:45,KINGS,73F,56F,55%,CALM,0mph,0mph,29.73in,0.0in,Cloudy
06/16/2016,16:00,KINGS,72F,58F,61%,CALM,0mph,0mph,29.75in,0.0in,Cloudy
06/16/2016,19:30,KINGS,74F,57F,55%,ENE,5mph,0mph,29.70in,0.0in,Mostly
06/16/2016,16:30,KINGS,72F,58F,61%,CALM,0mph,0mph,29.75in,0.0in,Cloudy
06/16/2016,21:40,KINGS,74F,56F,53%,ENE,5mph,0mph,29.72in,0.0in,Mostly
06/16/2016,16:57,KINGS,72F,58F,61%,CALM,0mph,0mph,29.75in,0.0in,Cloudy
06/16/2016,19:30,KINGS,74F,57F,55%,ENE,5mph,0mph,29.70in,0.0in,Mostly
06/16/2016,18:55,KINGS,73F,58F,59%,NE,5mph,0mph,29.71in,0.0in,Cloudy
06/16/2016,17:45,KINGS,73F,56F,55%,CALM,0mph,0mph,29.73in,0.0in,Cloudy
06/16/2016,14:30,KINGS,75F,57F,53%,VAR,6mph,0mph,29.77in,0.0in,Cloudy
06/16/2016,13:15,KINGS,72F,63F,73%,NNE,6mph,0mph,29.76in,0.0in,Cloudy
06/16/2016,10:20,KINGS,71F,59F,66%,ENE,3mph,0mph,29.75in,0.0in,Cloudy
06/16/2016,19:30,KINGS,74F,57F,55%,ENE,5mph,0mph,29.70in,0.0in,Mostly
06/15/2016,22:22,KINGS,78F,58F,50%,SSE,9mph,0mph,29.81in,0.0in,Mostly
06/15/2016,4:20,KINGS,69F,48F,47%,WNW,5mph,0mph,29.93in,0.0in,Fair
06/15/2016,10:05,KINGS,75F,46F,36%,NNW,3mph,0mph,29.95in,0.0in,Mostly
06/15/2016,22:20,KINGS,78F,58F,50%,SSE,9mph,0mph,29.81in,0.0in,Mostly
06/15/2016,0:00,KINGS,78F,54F,43%,SW,8mph,0mph,29.82in,0.0in,Cloudy
06/15/2016,8:00,KINGS,71F,49F,45%,NW,5mph,0mph,29.96in,0.0in,Mostly
06/15/2016,10:00,KINGS,75F,46F,36%,NNW,3mph,0mph,29.95in,0.0in,Mostly
06/15/2016,16:52,KINGS,84F,43F,23%,VAR,6mph,0mph,29.86in,0.0in,Partly
06/15/2016,2:20,KINGS,69F,54F,58%,NW,6mph,0mph,29.95in,0.0in,Fair
06/15/2016,19:00,KINGS,83F,51F,33%,S,14mph,0mph,29.83in,0.0in,Mostly
06/15/2016,8:12,KINGS,71F,49F,45%,NW,5mph,0mph,29.96in,0.0in,Mostly
06/15/2016,22:15,KINGS,78F,58F,50%,SSE,9mph,0mph,29.81in,0.0in,Mostly
06/15/2016,15:00,KINGS,84F,41F,22%,CALM,0mph,0mph,29.86in,0.0in,Haze
06/15/2016,15:30,KINGS,84F,41F,22%,CALM,0mph,0mph,29.86in,0.0in,Haze
06/15/2016,8:20,KINGS,71F,49F,45%,NW,5mph,0mph,29.96in,0.0in,Mostly
06/15/2016,8:29,KINGS,71F,49F,45%,NW,5mph,0mph,29.96in,0.0in,Mostly
06/15/2016,0:00,KINGS,78F,54F,43%,SW,8mph,0mph,29.82in,0.0in,Cloudy
06/15/2016,18:00,KINGS,84F,50F,31%,S,16mph,23mph,29.84in,0.0in,Mostly
06/15/2016,16:50,KINGS,84F,43F,23%,VAR,6mph,0mph,29.86in,0.0in,Partly
06/15/2016,14:30,KINGS,85F,40F,20%,W,9mph,0mph,29.88in,0.0in,Partly
06/15/2016,0:00,KINGS,78F,54F,43%,SW,8mph,0mph,29.82in,0.0in,Cloudy
06/15/2016,12:45,KINGS,80F,42F,26%,NE,6mph,0mph,29.92in,0.0in,Partly
06/15/2016,13:08,KINGS,82F,38F,21%,VAR,3mph,0mph,29.91in,0.0in,Partly
06/15/2016,8:40,KINGS,71F,49F,45%,NW,5mph,0mph,29.96in,0.0in,Mostly
06/15/2016,17:45,KINGS,86F,43F,22%,VAR,5mph,0mph,29.86in,0.0in,Partly
06/15/2016,4:15,KINGS,69F,48F,47%,WNW,5mph,0mph,29.93in,0.0in,Fair
06/15/2016,19:45,KINGS,83F,51F,33%,S,14mph,0mph,29.83in,0.0in,Mostly
06/15/2016,13:45,KINGS,82F,38F,21%,VAR,3mph,0mph,29.91in,0.0in,Partly
06/15/2016,0:00,KINGS,78F,54F,43%,SW,8mph,0mph,29.82in,0.0in,Cloudy
06/15/2016,8:12,KINGS,71F,49F,45%,NW,5mph,0mph,29.96in,0.0in,Mostly
06/15/2016,15:15,KINGS,84F,41F,22%,CALM,0mph,0mph,29.86in,0.0in,Haze
06/15/2016,0:00,KINGS,78F,54F,43%,SW,8mph,0mph,29.82in,0.0in,Cloudy
Date,Time,Municipality,Temperature,Dew Point,Humidity,Wind Direction,Wind Speed,Wind Gust,Pressure,Precipitation,Condition
06/15/2016,15:10,KINGS,84F,41F,22%,CALM,0mph,0mph,29.86in,0.0in,Haze
06/15/2016,10:00,KINGS,75F,46F,36%,NNW,3mph,0mph,29.95in,0.0in,Mostly
06/15/2016,22:00,KINGS,78F,58F,50%,SSE,9mph,0mph,29.81in,0.0in,Mostly
06/15/2016,16:30,KINGS,84F,43F,23%,VAR,6mph,0mph,29.86in,0.0in,Partly
06/15/2016,12:19,KINGS,80F,42F,26%,NE,6mph,0mph,29.92in,0.0in,Partly
06/15/2016,16:40,KINGS,84F,43F,23%,VAR,6mph,0mph,29.86in,0.0in,Partly
06/15/2016,14:00,KINGS,85F,40F,20%,W,9mph,0mph,29.88in,0.0in,Partly
06/15/2016,14:30,KINGS,85F,40F,20%,W,9mph,0mph,29.88in,0.0in,Partly
06/15/2016,18:20,KINGS,84F,50F,31%,S,16mph,23mph,29.84in,0.0in,Mostly
06/15/2016,11:15,KINGS,78F,45F,31%,VAR,3mph,0mph,29.94in,0.0in,Partly
06/15/2016,8:50,KINGS,71F,49F,45%,NW,5mph,0mph,29.96in,0.0in,Mostly
06/15/2016,0:05,KINGS,78F,54F,43%,SW,8mph,0mph,29.82in,0.0in,Cloudy
06/15/2016,8:50,KINGS,71F,49F,45%,NW,5mph,0mph,29.96in,0.0in,Mostly
06/15/2016,12:45,KINGS,80F,42F,26%,NE,6mph,0mph,29.92in,0.0in,Partly
06/15/2016,15:30,KINGS,84F,41F,22%,CALM,0mph,0mph,29.86in,0.0in,Haze
06/15/2016,15:05,KINGS,84F,41F,22%,CALM,0mph,0mph,29.86in,0.0in,Haze
06/15/2016,14:35,KINGS,85F,40F,20%,W,9mph,0mph,29.88in,0.0in,Partly
06/15/2016,23:21,KINGS,76F,59F,56%,SSE,9mph,0mph,29.81in,0.0in,Cloudy
06/15/2016,17:20,KINGS,86F,43F,22%,VAR,5mph,0mph,29.86in,0.0in,Partly
06/15/2016,0:00,KINGS,78F,54F,43%,SW,8mph,0mph,29.82in,0.0in,Cloudy
06/15/2016,22:25,KINGS,78F,58F,50%,SSE,9mph,0mph,29.81in,0.0in,Mostly
06/15/2016,0:00,KINGS,78F,54F,43%,SW,8mph,0mph,29.82in,0.0in,Cloudy
06/15/2016,0:00,KINGS,78F,54F,43%,SW,8mph,0mph,29.82in,0.0in,Cloudy
06/15/2016,20:00,KINGS,80F,52F,38%,S,13mph,0mph,29.81in,0.0in,Mostly
06/15/2016,12:50,KINGS,80F,42F,26%,NE,6mph,0mph,29.92in,0.0in,Partly
06/15/2016,16:15,KINGS,84F,43F,23%,VAR,6mph,0mph,29.86in,0.0in,Partly
06/15/2016,14:00,KINGS,85F,40F,20%,W,9mph,0mph,29.88in,0.0in,Partly
06/15/2016,8:35,KINGS,71F,49F,45%,NW,5mph,0mph,29.96in,0.0in,Mostly
06/15/2016,8:50,KINGS,71F,49F,45%,NW,5mph,0mph,29.96in,0.0in,Mostly
06/15/2016,16:40,KINGS,84F,43F,23%,VAR,6mph,0mph,29.86in,0.0in,Partly
06/15/2016,8:40,KINGS,71F,49F,45%,NW,5mph,0mph,29.96in,0.0in,Mostly
06/15/2016,16:30,KINGS,84F,43F,23%,VAR,6mph,0mph,29.86in,0.0in,Partly
06/15/2016,14:00,KINGS,85F,40F,20%,W,9mph,0mph,29.88in,0.0in,Partly
06/15/2016,0:15,KINGS,78F,54F,43%,SW,8mph,0mph,29.82in,0.0in,Cloudy
06/15/2016,10:15,KINGS,75F,46F,36%,NNW,3mph,0mph,29.95in,0.0in,Mostly
06/15/2016,21:00,KINGS,79F,55F,44%,S,14mph,0mph,29.81in,0.0in,Mostly
06/15/2016,19:25,KINGS,83F,51F,33%,S,14mph,0mph,29.83in,0.0in,Mostly
06/15/2016,23:13,KINGS,76F,59F,56%,SSE,9mph,0mph,29.81in,0.0in,Cloudy
06/15/2016,12:50,KINGS,80F,42F,26%,NE,6mph,0mph,29.92in,0.0in,Partly
06/15/2016,7:55,KINGS,69F,48F,47%,W,5mph,0mph,29.95in,0.0in,Fair
06/14/2016,18:13,KINGS,80F,44F,28%,NW,12mph,0mph,29.86in,0.0in,Fair
06/14/2016,0:00,KINGS,72F,52F,49%,NW,7mph,0mph,29.92in,0.0in,Fair
06/14/2016,10:45,KINGS,67F,43F,42%,NNW,9mph,0mph,29.92in,0.0in,Fair
06/14/2016,12:15,KINGS,72F,43F,35%,NNW,14mph,0mph,29.90in,0.0in,Fair
06/14/2016,23:15,KINGS,72F,52F,49%,NW,7mph,0mph,29.92in,0.0in,Fair
06/14/2016,8:00,KINGS,63F,48F,58%,NNW,12mph,0mph,29.92in,0.0in,Partly
06/14/2016,18:30,KINGS,80F,44F,28%,NW,12mph,0mph,29.86in,0.0in,Fair
06/14/2016,23:10,KINGS,72F,52F,49%,NW,7mph,0mph,29.92in,0.0in,Fair
06/14/2016,17:32,KINGS,80F,44F,28%,NW,14mph,20mph,29.86in,0.0in,Fair
06/14/2016,17:50,KINGS,80F,44F,28%,NW,14mph,20mph,29.86in,0.0in,Fair
Date,Time,Municipality,Temperature,Dew Point,Humidity,Wind Direction,Wind Speed,Wind Gust,Pressure,Precipitation,Condition
06/14/2016,0:30,KINGS,72F,52F,49%,NW,7mph,0mph,29.92in,0.0in,Fair
06/14/2016,20:39,KINGS,78F,49F,36%,WNW,8mph,0mph,29.88in,0.0in,Fair
06/14/2016,17:50,KINGS,80F,44F,28%,NW,14mph,20mph,29.86in,0.0in,Fair
06/14/2016,21:16,KINGS,77F,47F,34%,WNW,13mph,0mph,29.89in,0.0in,Fair
06/14/2016,19:04,KINGS,80F,45F,29%,WNW,12mph,0mph,29.87in,0.0in,Fair
06/14/2016,18:00,KINGS,80F,44F,28%,NW,12mph,0mph,29.86in,0.0in,Fair
06/14/2016,19:00,KINGS,80F,45F,29%,WNW,12mph,0mph,29.87in,0.0in,Fair
06/14/2016,6:15,KINGS,60F,49F,67%,NNW,12mph,0mph,29.89in,0.0in,Cloudy
06/14/2016,16:45,KINGS,79F,42F,27%,NW,13mph,20mph,29.87in,0.0in,Fair
06/14/2016,17:05,KINGS,80F,44F,28%,NW,14mph,20mph,29.86in,0.0in,Fair
06/14/2016,11:10,KINGS,70F,41F,35%,NNW,13mph,0mph,29.91in,0.0in,Fair
06/14/2016,8:35,KINGS,63F,48F,58%,NNW,12mph,0mph,29.92in,0.0in,Partly
06/14/2016,10:50,KINGS,67F,43F,42%,NNW,9mph,0mph,29.92in,0.0in,Fair
06/14/2016,9:31,KINGS,64F,45F,50%,NNW,10mph,0mph,29.92in,0.0in,Partly
06/14/2016,17:36,KINGS,80F,44F,28%,NW,14mph,20mph,29.86in,0.0in,Fair
06/14/2016,20:05,KINGS,78F,49F,36%,WNW,8mph,0mph,29.88in,0.0in,Fair
06/14/2016,16:30,KINGS,79F,42F,27%,NW,13mph,20mph,29.87in,0.0in,Fair
06/14/2016,17:40,KINGS,80F,44F,28%,NW,14mph,20mph,29.86in,0.0in,Fair
06/14/2016,14:28,KINGS,76F,40F,27%,NW,9mph,18mph,29.88in,0.0in,Fair
06/14/2016,9:25,KINGS,64F,45F,50%,NNW,10mph,0mph,29.92in,0.0in,Partly
06/14/2016,18:20,KINGS,80F,44F,28%,NW,12mph,0mph,29.86in,0.0in,Fair
06/14/2016,10:27,KINGS,67F,43F,42%,NNW,9mph,0mph,29.92in,0.0in,Fair
06/14/2016,8:00,KINGS,63F,48F,58%,NNW,12mph,0mph,29.92in,0.0in,Partly
06/14/2016,0:30,KINGS,72F,52F,49%,NW,7mph,0mph,29.92in,0.0in,Fair
06/14/2016,22:50,KINGS,75F,48F,38%,NW,12mph,0mph,29.91in,0.0in,Fair
06/14/2016,18:39,KINGS,80F,44F,28%,NW,12mph,0mph,29.86in,0.0in,Fair
06/14/2016,9:15,KINGS,64F,45F,50%,NNW,10mph,0mph,29.92in,0.0in,Partly
06/14/2016,17:15,KINGS,80F,44F,28%,NW,14mph,20mph,29.86in,0.0in,Fair
06/14/2016,15:35,KINGS,78F,42F,28%,WNW,9mph,0mph,29.88in,0.0in,Fair
06/14/2016,18:30,KINGS,80F,44F,28%,NW,12mph,0mph,29.86in,0.0in,Fair
06/14/2016,11:46,KINGS,70F,41F,35%,NNW,13mph,0mph,29.91in,0.0in,Fair
06/14/2016,18:50,KINGS,80F,44F,28%,NW,12mph,0mph,29.86in,0.0in,Fair
06/14/2016,18:00,KINGS,80F,44F,28%,NW,12mph,0mph,29.86in,0.0in,Fair
06/14/2016,21:45,KINGS,77F,47F,34%,WNW,13mph,0mph,29.89in,0.0in,Fair
06/14/2016,10:19,KINGS,67F,43F,42%,NNW,9mph,0mph,29.92in,0.0in,Fair
06/14/2016,17:20,KINGS,80F,44F,28%,NW,14mph,20mph,29.86in,0.0in,Fair
06/14/2016,9:07,KINGS,64F,45F,50%,NNW,10mph,0mph,29.92in,0.0in,Partly
06/14/2016,16:54,KINGS,79F,42F,27%,NW,13mph,20mph,29.87in,0.0in,Fair
06/14/2016,15:05,KINGS,78F,42F,28%,WNW,9mph,0mph,29.88in,0.0in,Fair
06/14/2016,17:43,KINGS,80F,44F,28%,NW,14mph,20mph,29.86in,0.0in,Fair
06/14/2016,15:00,KINGS,78F,42F,28%,WNW,9mph,0mph,29.88in,0.0in,Fair
06/14/2016,21:19,KINGS,77F,47F,34%,WNW,13mph,0mph,29.89in,0.0in,Fair
06/14/2016,2:30,KINGS,65F,51F,61%,NW,15mph,21mph,29.83in,0.0in,Cloudy
06/14/2016,20:30,KINGS,78F,49F,36%,WNW,8mph,0mph,29.88in,0.0in,Fair
06/14/2016,0:00,KINGS,72F,52F,49%,NW,7mph,0mph,29.92in,0.0in,Fair
06/14/2016,19:35,KINGS,80F,45F,29%,WNW,12mph,0mph,29.87in,0.0in,Fair
06/14/2016,15:20,KINGS,78F,42F,28%,WNW,9mph,0mph,29.88in,0.0in,Fair
06/14/2016,23:59,KINGS,72F,52F,49%,NW,7mph,0mph,29.92in,0.0in,Fair
06/14/2016,13:30,KINGS,74F,41F,30%,NW,9mph,0mph,29.90in,0.0in,Fair
06/13/2016,20:40,KINGS,69F,50F,51%,NNW,25mph,0mph,29.77in,0.0in,Cloudy
Date,Time,Municipality,Temperature,Dew Point,Humidity,Wind Direction,Wind Speed,Wind Gust,Pressure,Precipitation,Condition
06/13/2016,8:00,KINGS,61F,46F,58%,NW,15mph,24mph,29.83in,0.0in,Partly
06/13/2016,11:30,KINGS,67F,49F,52%,NW,18mph,0mph,29.85in,0.0in,Mostly
06/13/2016,9:00,KINGS,63F,47F,56%,NW,13mph,25mph,29.84in,0.0in,Partly
06/13/2016,12:31,KINGS,69F,49F,49%,WNW,17mph,24mph,29.82in,0.0in,Mostly
06/13/2016,22:30,KINGS,67F,49F,52%,NNW,14mph,0mph,29.79in,0.0in,Mostly
06/13/2016,18:30,KINGS,72F,50F,46%,NW,16mph,25mph,29.75in,0.0in,Cloudy
06/13/2016,9:00,KINGS,63F,47F,56%,NW,13mph,25mph,29.84in,0.0in,Partly
06/13/2016,2:25,KINGS,62F,45F,53%,NNW,22mph,31mph,29.77in,0.0in,Fair
06/13/2016,10:07,KINGS,65F,48F,54%,NW,18mph,23mph,29.86in,0.0in,Partly
06/13/2016,0:10,KINGS,67F,50F,54%,NW,14mph,0mph,29.80in,0.0in,Cloudy
06/13/2016,12:41,KINGS,69F,49F,49%,WNW,17mph,24mph,29.82in,0.0in,Mostly
06/13/2016,18:40,KINGS,72F,50F,46%,NW,16mph,25mph,29.75in,0.0in,Cloudy
06/13/2016,20:35,KINGS,69F,50F,51%,NNW,25mph,0mph,29.77in,0.0in,Cloudy
06/13/2016,8:00,KINGS,61F,46F,58%,NW,15mph,24mph,29.83in,0.0in,Partly
06/13/2016,0:00,KINGS,67F,50F,54%,NW,14mph,0mph,29.80in,0.0in,Cloudy
06/13/2016,9:55,KINGS,63F,47F,56%,NW,13mph,25mph,29.84in,0.0in,Partly
06/13/2016,18:40,KINGS,72F,50F,46%,NW,16mph,25mph,29.75in,0.0in,Cloudy
06/13/2016,15:30,KINGS,73F,49F,42%,NW,14mph,18mph,29.75in,0.0in,Mostly
06/13/2016,15:00,KINGS,73F,49F,42%,NW,14mph,18mph,29.75in,0.0in,Mostly
06/13/2016,22:10,KINGS,67F,49F,52%,NNW,14mph,0mph,29.79in,0.0in,Mostly
06/13/2016,8:30,KINGS,61F,46F,58%,NW,15mph,24mph,29.83in,0.0in,Partly
06/13/2016,12:15,KINGS,69F,49F,49%,WNW,17mph,24mph,29.82in,0.0in,Mostly
06/13/2016,14:40,KINGS,72F,49F,44%,NW,21mph,26mph,29.79in,0.0in,Mostly
06/13/2016,7:30,KINGS,60F,46F,60%,NW,21mph,28mph,29.81in,0.0in,Partly
06/13/2016,17:45,KINGS,72F,50F,46%,NW,18mph,0mph,29.76in,0.0in,Fair
06/13/2016,12:45,KINGS,69F,49F,49%,WNW,17mph,24mph,29.82in,0.0in,Mostly
06/13/2016,18:00,KINGS,72F,50F,46%,NW,16mph,25mph,29.75in,0.0in,Cloudy
06/13/2016,0:20,KINGS,67F,50F,54%,NW,14mph,0mph,29.80in,0.0in,Cloudy
06/13/2016,18:50,KINGS,72F,50F,46%,NW,16mph,25mph,29.75in,0.0in,Cloudy
06/13/2016,7:21,KINGS,60F,46F,60%,NW,21mph,28mph,29.81in,0.0in,Partly
06/13/2016,20:00,KINGS,69F,50F,51%,NNW,25mph,0mph,29.77in,0.0in,Cloudy
06/13/2016,14:54,KINGS,72F,49F,44%,NW,21mph,26mph,29.79in,0.0in,Mostly
06/13/2016,15:30,KINGS,73F,49F,42%,NW,14mph,18mph,29.75in,0.0in,Mostly
06/13/2016,4:20,KINGS,60F,46F,60%,NW,22mph,29mph,29.79in,0.0in,Cloudy
06/13/2016,0:40,KINGS,67F,50F,54%,NW,14mph,0mph,29.80in,0.0in,Cloudy
06/13/2016,12:40,KINGS,69F,49F,49%,WNW,17mph,24mph,29.82in,0.0in,Mostly
06/13/2016,19:30,KINGS,70F,50F,49%,NNW,17mph,30mph,29.76in,0.0in,Cloudy
06/13/2016,8:20,KINGS,61F,46F,58%,NW,15mph,24mph,29.83in,0.0in,Partly
06/13/2016,5:00,KINGS,59F,46F,62%,NW,21mph,32mph,29.79in,0.0in,Fair
06/13/2016,17:25,KINGS,72F,50F,46%,NW,18mph,0mph,29.76in,0.0in,Fair
06/13/2016,17:01,KINGS,72F,50F,46%,NW,18mph,0mph,29.76in,0.0in,Fair
06/13/2016,12:55,KINGS,69F,49F,49%,WNW,17mph,24mph,29.82in,0.0in,Mostly
06/13/2016,8:10,KINGS,61F,46F,58%,NW,15mph,24mph,29.83in,0.0in,Partly
06/13/2016,9:12,KINGS,63F,47F,56%,NW,13mph,25mph,29.84in,0.0in,Partly
06/13/2016,15:40,KINGS,73F,49F,42%,NW,14mph,18mph,29.75in,0.0in,Mostly
06/13/2016,16:00,KINGS,74F,49F,41%,NW,17mph,23mph,29.76in,0.0in,Mostly
06/13/2016,11:30,KINGS,67F,49F,52%,NW,18mph,0mph,29.85in,0.0in,Mostly
06/13/2016,9:54,KINGS,63F,47F,56%,NW,13mph,25mph,29.84in,0.0in,Partly
06/13/2016,8:45,KINGS,61F,46F,58%,NW,15mph,24mph,29.83in,0.0in,Partly
06/12/2016,16:00,KINGS,79F,47F,32%,NNW,28mph,37mph,29.61in,0.0in,Fair
Date,Time,Municipality,Temperature,Dew Point,Humidity,Wind Direction,Wind Speed,Wind Gust,Pressure,Precipitation,Condition
06/12/2016,13:50,KINGS,81F,44F,27%,WNW,22mph,36mph,29.58in,0.0in,Partly
06/12/2016,23:15,KINGS,65F,46F,50%,NNW,21mph,30mph,29.77in,0.0in,Partly
06/12/2016,8:20,KINGS,83F,65F,54%,W,15mph,0mph,29.61in,0.0in,Partly
06/12/2016,20:40,KINGS,70F,46F,42%,NNW,33mph,43mph,29.72in,0.0in,Partly
06/12/2016,11:40,KINGS,86F,34F,16%,W,23mph,37mph,29.59in,0.0in,Partly
06/12/2016,9:45,KINGS,85F,63F,48%,W,18mph,36mph,29.59in,0.0in,Mostly
06/12/2016,19:00,KINGS,72F,47F,41%,NNW,25mph,39mph,29.70in,0.0in,Partly
06/12/2016,3:55,KINGS,81F,63F,54%,SW,8mph,0mph,29.65in,0.0in,Fair
06/12/2016,14:45,KINGS,82F,44F,26%,NNW,24mph,32mph,29.58in,0.0in,Fair
06/12/2016,23:20,KINGS,65F,46F,50%,NNW,21mph,30mph,29.77in,0.0in,Partly
06/12/2016,10:15,KINGS,82F,53F,37%,NW,20mph,29mph,29.58in,0.0in,Mostly
06/12/2016,1:10,KINGS,70F,64F,81%,NE,7mph,0mph,29.69in,0.0in,Fair
06/12/2016,13:23,KINGS,81F,44F,27%,WNW,22mph,36mph,29.58in,0.0in,Partly
06/12/2016,15:15,KINGS,80F,46F,30%,NW,25mph,33mph,29.58in,0.0in,Fair
06/12/2016,12:30,KINGS,82F,45F,27%,NW,23mph,31mph,29.59in,0.0in,Partly
06/12/2016,16:18,KINGS,79F,47F,32%,NNW,28mph,37mph,29.61in,0.0in,Fair
06/12/2016,3:30,KINGS,81F,63F,54%,SW,8mph,0mph,29.65in,0.0in,Fair
06/12/2016,15:50,KINGS,80F,46F,30%,NW,25mph,33mph,29.58in,0.0in,Fair
06/12/2016,4:00,KINGS,81F,64F,56%,WSW,13mph,0mph,29.63in,0.0in,Fair
06/12/2016,14:25,KINGS,82F,44F,26%,NNW,24mph,32mph,29.58in,0.0in,Fair
06/12/2016,13:20,KINGS,81F,44F,27%,WNW,22mph,36mph,29.58in,0.0in,Partly
06/12/2016,18:00,KINGS,75F,47F,37%,NW,28mph,36mph,29.66in,0.0in,Fair
06/12/2016,17:50,KINGS,77F,46F,33%,NNW,21mph,33mph,29.64in,0.0in,Fair
06/12/2016,19:10,KINGS,72F,47F,41%,NNW,25mph,39mph,29.70in,0.0in,Partly
